trajectory_id,instance_id,repo,total_tokens,assistant_turns,total_tool_calls,exit_status,ends_with_submit,is_error_or_timeout,resolved,has_patch,patch_length,avg_observation_length,num_observations,unique_action_ratio,test_alignment_score,redundant_cmds_ratio,error_retry_count,total_action_pairs,obs_noise_char_ratio,obs_utilization_ratio,truncation_ratio,outcome_success,step_efficiency,observation_noise,action_diversity,composite_Q
chatcmpl-058d28a8b5b773aec50d9c3d5e2e6796,oasis-open__cti-python-stix2-133,oasis-open/cti-python-stix2,54707,50,50,submit,True,False,1,True,18798,6591.06,50,0.92,1.0,0.02,12,49,0.03984791520635528,0.3170731707317073,1.0,1.0,0.8,0.3408939999999999,0.6929132635924448,0.8304254263592445
chatcmpl-f261974dce62bccfbe9f07db98d33b3a,hgrecco__pint-pandas-87,hgrecco/pint-pandas,56675,83,83,submit,True,False,0,True,3680,2600.265060240964,83,0.891566265060241,1.0,0.03614457831325301,10,82,0.04919795016263402,0.5512820512820513,1.0,0.5,0.4819277108433735,0.7399734939759036,0.6731427716029715,0.6996958434253574
chatcmpl-dc61449f27521563f3fbf3e36442ad69,whot__uji-17,whot/uji,54220,63,63,submit,True,False,0,True,15545,2803.7936507936506,63,0.8888888888888888,1.0,0.031746031746031744,6,62,0.022118558189301342,0.4015748031496063,1.0,0.5,0.6349206349206349,0.7196206349206349,0.6644887377093345,0.7263760959931557
chatcmpl-0070bb6094439f07a96ee4c580c77d6d,elcaminoreal__elcaminoreal-10,elcaminoreal/elcaminoreal,62127,94,94,submit,True,False,1,True,109430,2262.9148936170213,94,0.851063829787234,1.0,0.06382978723404255,17,93,0.1300948691670506,0.49693251533742333,1.0,1.0,0.425531914893617,0.7737085106382979,0.6403910629454308,0.8152017658690113
chatcmpl-14038095d30c932ad3fb67c5f629fea2,wemake-services__wemake-python-styleguide-1869,wemake-services/wemake-python-styleguide,59893,61,61,submit,True,False,0,True,18824,3251.245901639344,61,0.7704918032786885,1.0,0.13114754098360656,7,60,0.07653056079384447,0.11609498680738786,1.0,0.5,0.6557377049180328,0.6748754098360656,0.691449402060755,0.7265237926650919
chatcmpl-13de6a56e3285c2d95c93b26c367a056,Textualize__textual-2038,Textualize/textual,40800,75,75,submit,True,False,1,True,3894,1413.5466666666666,75,0.8266666666666667,1.0,0.12,5,74,0.020119604587986718,0.2215568862275449,1.0,1.0,0.5333333333333333,0.8586453333333334,0.6369344281828707,0.8491569094849537
chatcmpl-ec093f1a1026f0a6b1ae674df7dee448,networkx__networkx-4125,networkx/networkx,40783,34,34,submit,True,False,0,True,19145,3466.823529411765,34,0.9411764705882353,1.0,0.029411764705882353,3,33,0.012199674222885842,0.2857142857142857,1.0,0.5,1.0,0.6533176470588236,0.7373624862607732,0.7967338956849008
chatcmpl-fb487f5f5cd13e7bba35bd1e6a0f4caa,maxfischer2781__asyncstdlib-12,maxfischer2781/asyncstdlib,46495,67,67,submit,True,False,1,True,1481,2770.134328358209,67,0.8805970149253731,1.0,0.04477611940298507,3,66,0.013146622557233607,0.4375,1.0,1.0,0.5970149253731343,0.7229865671641791,0.6178753550607918,0.8396385056553329
chatcmpl-bb5bdda3d0857defe3f225c8dc78acf9,WPI-MMR__gym_solo-16,WPI-MMR/gym_solo,25453,36,36,submit,True,False,0,True,343,1215.8333333333333,36,0.9722222222222222,1.0,0.0,3,35,0.04100982408042038,0.425531914893617,1.0,0.5,1.0,0.8784166666666666,0.6441079061856879,0.8211732906185688
chatcmpl-1348ef0c54a69dde43306ea004471fbb,ResearchObject__ro-crate-py-193,ResearchObject/ro-crate-py,66793,90,89,submit,True,False,0,True,21576,3087.988888888889,90,0.8651685393258427,1.0,0.033707865168539325,29,88,0.049705129911952764,0.5061728395061729,1.0,0.5,0.449438202247191,0.6912011111111112,0.6106602054588774,0.6796338276619927
chatcmpl-6854c235a7d273de7ad47c6a8e3bcde1,numpy__numpydoc-347,numpy/numpydoc,35486,55,55,submit,True,False,1,True,12369,2076.0,55,0.9090909090909091,1.0,0.05454545454545454,7,54,0.22277106323349097,0.2962962962962963,1.0,1.0,0.7272727272727273,0.7924,0.5987044017448458,0.8741849856290301
chatcmpl-d84667cce1d11cb3cd8f28b4149e85ff,yt-project__unyt-548,yt-project/unyt,24693,34,34,submit,True,False,1,True,508,1810.5294117647059,34,0.9411764705882353,1.0,0.029411764705882353,3,33,0.00886968387536957,0.2,1.0,1.0,1.0,0.8189470588235295,0.7107826729922404,0.9439203261227535
chatcmpl-263981c42b8a6c912e1e9f81db19d501,Textualize__textual-1926,Textualize/textual,44115,59,59,submit,True,False,1,True,14940,3109.5593220338983,59,0.8813559322033898,1.0,0.03389830508474576,11,58,0.025847032660358437,0.211340206185567,1.0,1.0,0.6779661016949152,0.6890440677966101,0.5823726608650122,0.8471870965949758
chatcmpl-e64ddd543d2446cc2ed5933805b9fd9c,conan-io__conan-15950,conan-io/conan,51421,53,53,submit,True,False,1,True,4636,3328.735849056604,53,0.6981132075471698,1.0,0.11320754716981132,4,52,0.06978681917890525,0.31176470588235294,1.0,1.0,0.7547169811320754,0.6671264150943397,0.7231470098525633,0.8733270594758225
chatcmpl-8a789ef2540a7eab2a343f2504efe7db,tortoise__tortoise-orm-302,tortoise/tortoise-orm,90861,42,42,submit,True,False,1,True,11596,5624.190476190476,42,0.9523809523809523,1.0,0.0,9,41,0.07178175906797168,0.23868312757201646,1.0,1.0,1.0,0.4375809523809524,0.6714840066833003,0.8827855435254729
chatcmpl-ff417c469c453a1bd1e74e412d6b247e,trinodb__trino-python-client-344,trinodb/trino-python-client,55314,70,70,submit,True,False,1,True,3629,4169.457142857143,70,0.9571428571428572,1.0,0.0,11,69,0.02340489683480549,0.42857142857142855,1.0,1.0,0.5714285714285714,0.5830542857142857,0.6522941934390903,0.8169732764867662
chatcmpl-a7bae54a102ac83a3cf32edf4a22fd56,dask__dask-11801,dask/dask,57783,75,75,submit,True,False,0,True,839,2900.68,75,0.9733333333333334,1.0,0.0,17,74,0.014741370988871575,0.19078947368421054,1.0,0.5,0.5333333333333333,0.709932,0.6253970700438191,0.7006961736710485
chatcmpl-5ba0b50d9e5e33df6f1b5a81ce79b1ce,horejsek__python-fastjsonschema-116,horejsek/python-fastjsonschema,46591,51,51,submit,True,False,1,True,13432,3534.823529411765,51,0.9803921568627451,1.0,0.0,8,50,0.035845037608999535,0.38666666666666666,1.0,1.0,0.7843137254901961,0.6465176470588235,0.665149203616387,0.8703553125185015
chatcmpl-fc2f7ad3a3d08aa6b2b7d9d5ad1579ac,frictionlessdata__frictionless-py-945,frictionlessdata/frictionless-py,38712,55,55,submit,True,False,0,True,20370,1977.8,55,0.9090909090909091,1.0,0.05454545454545454,4,54,0.016703591685895254,0.15948275862068967,1.0,0.5,0.7272727272727273,0.80222,0.6748268388452062,0.7582702293390661
chatcmpl-7246c4f048373ed557e05fdd70741452,beeware__briefcase-1390,beeware/briefcase,49038,66,66,submit,True,False,0,True,1311,3722.4848484848485,66,0.8484848484848485,1.0,0.09090909090909091,5,65,0.028524446036371925,0.27472527472527475,1.0,0.5,0.6060606060606061,0.6277515151515152,0.6560261360255303,0.7059774620874014
chatcmpl-2d5a40a1f97b653d881aab458e37ae99,dpkp__kafka-python-1320,dpkp/kafka-python,33486,40,40,submit,True,False,0,True,614,3293.275,40,0.9,1.0,0.075,10,39,0.03559526611048273,0.2857142857142857,1.0,0.5,1.0,0.6706725,0.7210459299447971,0.7977054679944797
chatcmpl-d9b086c19e4a65e547f1749b35582a38,keis__base58-46,keis/base58,19537,29,29,submit,True,False,1,True,2523,2893.655172413793,29,0.896551724137931,1.0,0.034482758620689655,4,28,0.006768673435340102,0.5348837209302325,1.0,1.0,1.0,0.7106344827586206,0.7356899342591585,0.930164165839709
chatcmpl-9ffa36110fd70acacdfa2a3cf2c70885,cekit__cekit-803,cekit/cekit,60936,61,61,submit,True,False,1,True,1963,3534.6721311475408,61,0.9836065573770492,1.0,0.0,13,60,0.05747744822948311,0.37606837606837606,1.0,1.0,0.6557377049180328,0.646532786885246,0.6394432776552202,0.8420717867819156
chatcmpl-4aac537f585bb5b9f5ff77918a2264db,graphql-python__gql-359,graphql-python/gql,40738,66,66,submit,True,False,0,True,988,2642.1969696969695,66,0.9242424242424242,1.0,0.015151515151515152,22,65,0.08828741004100123,0.41706161137440756,1.0,0.5,0.6060606060606061,0.7357803030303031,0.6167603153214664,0.7182551981988132
chatcmpl-6231be0b35396c275d7dfa8a8429949d,pypa__setuptools_scm-505,pypa/setuptools_scm,60017,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,30468,1471.55,100,0.92,1.0,0.03,21,99,0.045122489891610884,0.4953271028037383,1.0,0.0,0.3,0.852845,0.7517172302166562,0.5630984730216656
chatcmpl-24829b897dcc1c1c3a45d7d5833f52bb,repobee__repobee-316,repobee/repobee,50283,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,19210,1595.23,100,0.85,1.0,0.14,12,99,0.06794004626292133,0.4482758620689655,1.0,0.0,0.4,0.840477,0.6286737757853124,0.5689389275785313
chatcmpl-ecc73e23b0a82dd2c91b466648b1f918,PrefectHQ__ControlFlow-354,PrefectHQ/ControlFlow,70608,74,74,submit,True,False,0,True,3084,3703.662162162162,74,0.918918918918919,1.0,0.05405405405405406,18,73,0.02246863039139493,0.3488372093023256,1.0,0.5,0.6756756756756757,0.6296337837837838,0.685607823787123,0.723140985081415
chatcmpl-ec1e5312c7668a0b994630fee29ad983,troycomi__reportseff-65,troycomi/reportseff,105960,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,91665,2735.78,100,0.87,1.0,0.07,9,99,0.06090036479541484,0.4791666666666667,1.0,0.0,0.3,0.7264219999999999,0.7583722676863828,0.5448005267686382
chatcmpl-78c4e00db4a766a1dc811adc29456965,dwavesystems__dwave-cloud-client-289,dwavesystems/dwave-cloud-client,36866,63,63,submit,True,False,0,True,5059,2194.0476190476193,63,0.873015873015873,1.0,0.06349206349206349,4,62,0.037033821667570986,0.2896551724137931,1.0,0.5,0.7936507936507936,0.7805952380952381,0.7485972781025232,0.7756791722546966
chatcmpl-3265109ea3c9bbab72c7d2ba41d74358,chimpler__pyhocon-92,chimpler/pyhocon,44931,48,48,submit,True,False,1,True,4849,3822.2083333333335,48,0.8541666666666666,1.0,0.041666666666666664,5,47,0.03660078706681347,0.4214876033057851,1.0,1.0,0.8333333333333333,0.6177791666666667,0.6659247857842048,0.8759260202450871
chatcmpl-bf926834b16c8ff6a46e9214f089bfeb,scipp__scippnexus-137,scipp/scippnexus,56242,63,63,submit,True,False,1,True,5450,3821.9523809523807,63,0.9365079365079365,1.0,0.015873015873015872,9,62,0.02152145292649398,0.2721518987341772,1.0,1.0,0.6349206349206349,0.617804761904762,0.6566952883448541,0.8353243701043267
chatcmpl-7a7276c825e5a9bacdf938546184d056,pypa__auditwheel-343,pypa/auditwheel,51476,62,62,submit,True,False,0,True,24313,2744.8225806451615,62,0.8548387096774194,1.0,0.0,16,61,0.022658494878921607,0.3888888888888889,1.0,0.5,0.6451612903225806,0.7255177419354839,0.6909095529651109,0.7319508746513498
chatcmpl-a7d24bc2dddaeeb5af8cc911812148f4,iris-hep__func_adl-176,iris-hep/func_adl,41501,48,48,submit,True,False,0,True,2286,3620.125,48,0.9583333333333334,1.0,0.020833333333333332,8,47,0.018001220031536664,0.2222222222222222,1.0,0.5,0.8333333333333333,0.6379874999999999,0.6659247857842048,0.7539572702450871
chatcmpl-7823f2c97219a42d0abbeecc348891bb,ibis-project__ibis-4766,ibis-project/ibis,56954,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,10413,2210.79,100,0.92,1.0,0.05,35,99,0.07134553711569168,0.5170454545454546,1.0,0.0,0.3,0.778921,0.6805263014663672,0.5448907801466367
chatcmpl-c5969b9d55d8a8ec2d1571e289981050,nltk__nltk-2713,nltk/nltk,30906,48,48,submit,True,False,1,True,456,1506.9583333333333,48,0.9166666666666666,1.0,0.0,3,47,0.033621809937235604,0.4166666666666667,1.0,1.0,0.8333333333333333,0.8493041666666666,0.6249411464165927,0.906556406308326
chatcmpl-d30f9691d8c2c2826cf74204dda4af37,joke2k__django-environ-325,joke2k/django-environ,32206,44,44,submit,True,False,1,True,1480,3220.5227272727275,44,0.9545454545454546,1.0,0.022727272727272728,2,43,0.013577694191372095,0.33695652173913043,1.0,1.0,0.9090909090909092,0.6779477272727272,0.6765654936811349,0.9011668902772045
chatcmpl-262b8f82a0d5af9dde624b89ca2cb8d4,wemake-services__wemake-python-styleguide-2500,wemake-services/wemake-python-styleguide,80042,96,96,submit,True,False,1,True,41755,2268.8958333333335,96,0.9375,1.0,0.03125,9,95,0.04305967476838036,0.17136659436008678,1.0,1.0,0.41666666666666663,0.7731104166666667,0.6208460791842876,0.8113845037517622
chatcmpl-d4f234212d2e3ec0aa98f62b673ebea5,scikit-hep__vector-376,scikit-hep/vector,60822,74,74,submit,True,False,1,True,16719,2252.891891891892,74,0.8378378378378378,1.0,0.04054054054054054,10,73,0.034274266108425204,0.3924050632911392,1.0,1.0,0.6756756756756757,0.7747108108108107,0.6093669788108816,0.8622784546378448
chatcmpl-cbbc429f9cdebb4fecefe84ff765eb11,venth__aws-adfs-164,venth/aws-adfs,38410,38,38,submit,True,False,0,True,1320,3757.6052631578946,38,0.9736842105263158,1.0,0.0,5,37,0.03533185329402125,0.21212121212121213,1.0,0.5,1.0,0.6242394736842105,0.7283207410412748,0.7914679951567591
chatcmpl-9c95248a6b95b3439d85cd2f98e11d02,tobymao__sqlglot-923,tobymao/sqlglot,59240,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,75329,1029.0,100,0.93,1.0,0.03,7,99,0.029757045675413023,0.3464052287581699,1.0,0.0,0.3,0.8971,0.7068069462659554,0.5652456946265956
chatcmpl-161ba5907b38190547bae4b377914459,narwhals-dev__narwhals-1090,narwhals-dev/narwhals,46272,76,76,submit,True,False,1,True,19271,2060.0789473684213,76,0.868421052631579,1.0,0.09210526315789473,9,75,0.023894076619444836,0.45161290322580644,1.0,1.0,0.5263157894736842,0.7939921052631579,0.6166978150235084,0.8360317551865614
chatcmpl-3512a94d5eeb8b3b6ff4851c2523b83d,hylang__hy-1955,hylang/hy,29096,63,63,submit,True,False,1,True,951,1399.7460317460318,63,0.8571428571428571,1.0,0.047619047619047616,6,62,0.07703211466932777,0.26153846153846155,1.0,1.0,0.7936507936507936,0.8600253968253968,0.6537917254985054,0.9031131408038189
chatcmpl-d136836edfee02b9ce20d7024c15857d,aws__aws-sam-cli-3919,aws/aws-sam-cli,87266,88,88,submit,True,False,0,True,37066,5159.988636363636,88,0.7954545454545454,1.0,0.07954545454545454,24,87,0.00985951783720454,0.38271604938271603,1.0,0.5,0.4545454545454546,0.4840011363636364,0.6283123859226313,0.6513404999558995
chatcmpl-393e6ee13ecb995a76341b742ac1ad5c,simphony__tornado-webapi-19,simphony/tornado-webapi,34731,58,58,submit,True,False,1,True,1321,1321.2413793103449,58,0.896551724137931,1.0,0.017241379310344827,23,57,0.04966593590145109,0.5688073394495413,1.0,1.0,0.8620689655172414,0.8678758620689655,0.6663026335803279,0.9192254357718259
chatcmpl-8226191e1a9b3bd2fcd6269004aac9a0,hgrecco__pint-pandas-69,hgrecco/pint-pandas,95294,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,1,True,30934,2120.55,100,0.82,1.0,0.14,20,99,0.07839475607743274,0.5465587044534413,1.0,0.0,0.3,0.787945,0.7308435127689971,0.5512761012768996
chatcmpl-b98de3a521627028456a499261227410,encode__starlette-1459,encode/starlette,69424,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,20416,1426.79,100,0.64,1.0,0.28,30,99,0.05463312751000498,0.4106280193236715,1.0,0.0,0.3,0.857321,0.7994750279722884,0.5685456527972288
chatcmpl-69b96b79813d71fa5eb4f96c60b8af79,pybamm-team__PyBaMM-794,pybamm-team/PyBaMM,102659,88,88,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,33748,3624.284090909091,88,0.8636363636363636,1.0,0.07954545454545454,15,87,0.03193107102656637,0.425,1.0,0.0,0.4545454545454546,0.6375715909090909,0.7334116201848321,0.5598859915639377
chatcmpl-a697575cd92768a66bbcf5c54bfd6cc0,physiopy__phys2bids-288,physiopy/phys2bids,66248,80,80,submit,True,False,0,True,17067,3621.0125,80,0.95,1.0,0.0125,11,79,0.018982950210749066,0.40236686390532544,1.0,0.5,0.5,0.63789875,0.6598951721991351,0.6866743297199135
chatcmpl-a69ac10085c61923e416d131f43cf76e,simpeg__simpeg-1637,simpeg/simpeg,66518,99,99,submit,True,False,0,True,44117,1525.0707070707072,99,0.8686868686868687,1.0,0.020202020202020204,13,98,0.020121603899802627,0.48120300751879697,1.0,0.5,0.4040404040404041,0.8474929292929293,0.6179130583103541,0.6947233260330556
chatcmpl-932570245d5a640a6bb12b3026d5da50,streamlink__streamlink-6397,streamlink/streamlink,39917,48,48,submit,True,False,0,True,17076,3320.2916666666665,48,0.875,1.0,0.08333333333333333,7,47,0.012166350847691593,0.1111111111111111,1.0,0.5,0.8333333333333333,0.6679708333333334,0.6963088605978858,0.7614931777264553
chatcmpl-13f6d39326c9e5764f262004020b4901,RemDelaporteMathurin__FESTIM-567,RemDelaporteMathurin/FESTIM,46637,59,59,submit,True,False,1,True,638,2638.6610169491523,59,0.7966101694915254,1.0,0.1016949152542373,4,58,0.06770896898144282,0.24719101123595505,1.0,1.0,0.6779661016949152,0.7361338983050847,0.6633824357701176,0.8623515486617576
chatcmpl-2ac8a391f1b3e6f5c615f534f9081291,rollbar__pyrollbar-450,rollbar/pyrollbar,25818,43,43,submit,True,False,0,True,676,2641.5348837209303,43,0.9302325581395349,1.0,0.046511627906976744,8,42,0.0531931752152554,0.32038834951456313,1.0,0.5,0.9302325581395349,0.7358465116279069,0.6584839624848177,0.7872718846205746
chatcmpl-1fbc3df8d9ff8768be7a03cfaeaf3c19,datalad__datalad-next-134,datalad/datalad-next,80675,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,1431,2603.08,100,0.9,1.0,0.04,15,99,0.09046590961476404,0.42,1.0,0.0,0.3,0.739692,0.7210194362354154,0.5430557436235415
chatcmpl-ad6d93d07eae33dd75fec799f756a9a9,infobloxopen__infoblox-client-295,infobloxopen/infoblox-client,72339,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,31826,2408.61,100,0.88,1.0,0.06,6,99,0.01938877609907789,0.5578947368421052,1.0,0.0,0.3,0.759139,0.7308435127689971,0.5469552012768997
chatcmpl-5a5135d1fd3df2806e16a7fa3f34aa21,planetlabs__planet-client-python-390,planetlabs/planet-client-python,38321,56,56,submit,True,False,0,True,1493,2882.75,56,0.9464285714285714,1.0,0.017857142857142856,4,55,0.011428819207849647,0.20567375886524822,1.0,0.5,0.8928571428571429,0.7117249999999999,0.6244289289936629,0.772773071470795
chatcmpl-59dc7ac294daf90cf74440fdf84988a1,joke2k__faker-1480,joke2k/faker,35278,43,43,submit,True,False,1,True,3006,5050.46511627907,43,0.8837209302325582,1.0,0.023255813953488372,8,42,0.030151494221117098,0.29411764705882354,1.0,1.0,0.9302325581395349,0.4949534883720931,0.6661660980800287,0.8769061446917239
chatcmpl-08eac7bb4d63fa4ef890adc4d0acfea1,conan-io__conan-15924,conan-io/conan,42601,70,70,submit,True,False,0,True,709,1709.3,70,0.8857142857142857,1.0,0.08571428571428572,6,69,0.014383498675314039,0.34810126582278483,1.0,0.5,0.5714285714285714,0.82907,0.6269892279283465,0.7263451370785489
chatcmpl-11c316d3b5cb470a04604d08c46d5957,pretalx__pretalx-1887,pretalx/pretalx,114057,98,98,submit,True,False,1,True,7887,3861.091836734694,98,0.9081632653061225,1.0,0.01020408163265306,23,97,0.09505876258962385,0.17090069284064666,1.0,1.0,0.4081632653061224,0.6138908163265306,0.6152371434749092,0.785239989857695
chatcmpl-5b9718b76cfb5dd8080ed488a6cb2f96,stummjr__flake8-scrapy-19,stummjr/flake8-scrapy,31636,45,45,submit,True,False,1,True,6441,2614.6,45,0.8444444444444444,1.0,0.0,2,44,0.01633561964014041,0.43529411764705883,1.0,1.0,1.0,0.73854,0.6072391877664276,0.9215049187766428
chatcmpl-85d763616e1443dbfda1f53cd35159e2,algorand__pyteal-539,algorand/pyteal,33507,51,51,submit,True,False,1,True,1025,2707.235294117647,51,0.9411764705882353,1.0,0.0392156862745098,6,50,0.040682557272088596,0.13306451612903225,1.0,1.0,0.7843137254901961,0.7292764705882353,0.6296739070323272,0.8792216063895073
chatcmpl-b71d3aa9152e1e23d74956b1138e01e5,oasis-open__cti-python-stix2-444,oasis-open/cti-python-stix2,65839,99,99,submit,True,False,0,True,7479,1874.141414141414,99,0.8484848484848485,1.0,0.09090909090909091,17,98,0.03090977686752183,0.5440414507772021,1.0,0.5,0.4040404040404041,0.8125858585858585,0.617299086172456,0.6894258682132052
chatcmpl-f50e8a4be427743a51f07298cb48390f,cloud-custodian__cloud-custodian-5616,cloud-custodian/cloud-custodian,52109,94,94,submit,True,False,0,True,1095,1574.159574468085,94,0.9787234042553191,1.0,0.010638297872340425,16,93,0.04141352021679924,0.22442244224422442,1.0,0.5,0.425531914893617,0.8425840425531915,0.5739545127737754,0.6938894406390796
